UF,População,epiweek,corredor baixo,corredor mediano,corredor alto,ano,Unidade da Federação,Tipo,dado,escala
RegC,27921787,4,0.0,0.0014902458452947798,0.004417519096747924,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,5,0.0,0.002229723954815244,0.005135701627809075,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,6,0.0,0.0014934624869591404,0.003289100738016693,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,7,0.00044878519047686366,0.00225008800826898,0.004054634062386153,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,8,0.0,0.006130176191372794,0.01230891441103932,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,9,0.0,0.0046292742323894576,0.010292688596990729,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,10,0.0,0.013011848736945051,0.029817858653163217,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,11,0.0,0.02575565470294916,0.06100187833869919,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,12,0.003276144058084335,0.009977470207429921,0.030386304745818063,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,13,0.007234132030710445,0.01640048490741654,0.03718150346946078,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,14,0.003861488307350689,0.010854418856722534,0.03051113957613075,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,15,0.005626210272279565,0.012765654319087615,0.028964777764769373,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,16,0.008418186606728259,0.015170724511166609,0.027339722073844573,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,17,0.008820294847329838,0.014475825339462059,0.02375765469133368,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,18,0.0,0.014820141115040597,0.030490421438688294,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,19,0.0,0.017675342425674367,0.03855808759021895,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,20,0.007952876073316396,0.018059620225818283,0.04101030617025297,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,21,0.007912857127431205,0.016887055875866575,0.03603915141675471,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,22,0.006062477776251203,0.012308548203153052,0.024989841523678804,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,23,0.006160474745082892,0.0173092945647144,0.04863451125535296,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,24,0.005598755803966071,0.02400926271198389,0.04275682926994051,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,25,0.0023591581051420896,0.017926993536089952,0.033736616053079205,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,26,0.0,0.017215992351964138,0.035022184094492204,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,27,0.0050602201698309104,0.01640048490741654,0.05315498064729183,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,28,0.0028625356784617306,0.018740604973120467,0.034870067729551264,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,29,0.004871552062952246,0.013704477212497184,0.038552948473270905,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,30,0.0008480959707730662,0.011991347403804252,0.02325866566875501,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,31,0.0015432340531253974,0.013476563574236431,0.025552078024182908,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,32,0.0,0.013471850654052542,0.027839027437374098,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,33,0.003731026296446061,0.012049755034153177,0.020437427787735718,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,34,0.0,0.009801467992335944,0.02057178754440025,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,35,0.003764862234481692,0.015070938552487643,0.02650436278484869,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,36,0.005238323480503753,0.010491783820992378,0.021013885102004345,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,37,0.0034444615947832827,0.009449320449971876,0.025922674562981897,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,38,0.004634171476545389,0.010331528604535874,0.0230333477832189,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,39,0.00031783683758956904,0.010654912185678713,0.02109880870881531,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,40,0.0,0.009099064000720912,0.021527819885636342,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,41,0.0,0.0068175103340528675,0.016978079215971942,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,42,0.0013959114482502422,0.003828683879000261,0.006267366441429667,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,43,9.616766392617215e-05,0.00685909601513357,0.013667757168208006,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,44,0.0,0.003735198415241614,0.008399717708879928,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,45,0.00172873028578735,0.004525516522232875,0.007330111273115668,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,46,0.0,0.002246775763419473,0.0052031759580781775,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,47,0.0002057532914432336,0.0030620492459092485,0.005926501948677164,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,48,0.0,0.0015492432168582315,0.003412117971271389,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,49,0.0,0.0007550295402771745,0.0022365142534017672,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,50,0.00044722342545777666,0.0022408094672730088,0.004037611021924903,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,51,0.0,0.001507787374926517,0.004469594051119463,2017,Regional Centro,Regional,sragflu,incidência
RegC,27921787,52,0.0,0.002246400565207418,0.005180960263966306,2017,Regional Centro,Regional,sragflu,incidência
RegL,68164934,1,0.0008606798066947974,0.002535186608694895,0.004212494972477332,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,2,0.00026667695007498443,0.002294680691904194,0.004326796136413957,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,3,0.0,0.0012812152609882332,0.0032654406109451357,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,4,0.0005431130523716465,0.0020357865536995146,0.003530686919769544,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,5,0.0,0.0010135353685054582,0.002271643834759196,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,6,0.0,0.0007497890257206485,0.0017518326090779635,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,7,0.00038513932912964677,0.0010137270939301057,0.0016427098291900144,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,8,0.0,0.00382527593108839,0.008166150644052461,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,9,0.00046661890394594796,0.003565606428534096,0.006674193197611089,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,10,0.00018022460924194128,0.002801433994274349,0.005429512879893572,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,11,0.0,0.004309231510683853,0.008771200456168415,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,12,0.0013904434137230748,0.0035519564591590673,0.005718135155916349,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,13,0.0006658057197976852,0.004315500580655218,0.007978506851277656,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,14,0.0019331677034808425,0.0043029688697464605,0.00667837515793912,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,15,0.0019087055494493301,0.005579806617843186,0.009264358994704349,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,16,0.0,0.004281430856270863,0.0092633610882622,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,17,0.0006922939472719937,0.005782849360175257,0.010899300599966022,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,18,0.0019999571043636255,0.005540313895267879,0.00909317979469848,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,19,0.0018144214828625933,0.007043169124460347,0.012299207051877035,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,20,0.0005728318297690826,0.006541761210690833,0.01254629831233145,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,21,0.0002253750973322255,0.0055428284360929956,0.010888550713749057,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,22,0.0,0.00326623562772288,0.007554884408157436,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,23,0.0005145960456454102,0.006533767929226997,0.012589151608525915,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,24,0.0,0.0032577126219068826,0.009099018399590708,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,25,0.0,0.003779616597425317,0.008833251690977706,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,26,0.0,0.004283838926957273,0.008842575292910437,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,27,0.0006068332292306077,0.003536375074946419,0.006474493931272861,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,28,0.0009253307525369793,0.007317028562426886,0.013749542404879469,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,29,0.0,0.0037683994027015717,0.008883505666932967,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,30,5.767771509224139e-05,0.003025607521290441,0.0060023454267919,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,31,0.0011616022550289262,0.00553643064240128,0.009930375946938684,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,32,0.0,0.00353793027120064,0.007704714845071514,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,33,0.0011550666454545055,0.003029552537044733,0.004907548072120571,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,34,0.0006612624884689832,0.0037831722518042454,0.0069148218950927385,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,35,0.0002744610630120992,0.0025125173988160827,0.004755581256412844,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,36,9.9237391284257e-05,0.0027710690717301922,0.005450038728350481,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,37,0.0,0.0022629911921912,0.00464822714430202,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,38,0.0005763168763177617,0.0017738336666310859,0.002972783677418045,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,39,0.00043615685111353386,0.0015198347692220169,0.0026046865331799123,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,40,0.0007483824067056055,0.0015146496432942858,0.0022815036062653338,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,41,0.0006040780840366189,0.002256395566681446,0.0039114415541599,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,42,0.0,0.0012521698211906962,0.0026587752263980136,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,43,7.209475613767502e-05,0.0012508840689917644,0.0024310628259180955,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,44,0.0,0.0010178991012999015,0.002505482578183837,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,45,0.0,0.000754960169685015,0.001763801501995177,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,46,0.0,0.0012652276334601529,0.002673739153729482,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,47,0.0004271768301351564,0.0015312995917418082,0.002636640919877697,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,48,0.0,0.002773191284019649,0.005943630175567094,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,49,0.0,0.0005102355530233194,0.0011430867557193911,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,50,9.483013282496344e-05,0.0007684753478969242,0.0014425743178150265,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,51,0.0,0.0002505164654078573,0.0007417017740292131,2017,Regional Leste,Regional,sragflu,incidência
RegL,68164934,52,0.0,0.0005083901517211054,0.0011389705862523414,2017,Regional Leste,Regional,sragflu,incidência
RegN,16591133,1,0.0,0.0016330647259519269,0.00484155272405684,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,2,0.0,0.0031187011232753914,0.009259484337549528,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,3,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,4,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,5,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,6,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,7,0.0,0.0015851279487477663,0.004699213752239473,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,8,0.0,0.006431250968162328,0.013760278246855329,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,9,0.0,0.0046672053953173975,0.013878039873084004,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,10,0.0,0.0015851279487477663,0.004699213752239473,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,11,0.0014008840785586507,0.009607167374110492,0.01788069954730731,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,12,0.0,0.01128140005212086,0.02973846514894652,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,13,0.0,0.012628708282145018,0.02949354849605501,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,14,0.0,0.014321298535107331,0.032356071531842945,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,15,0.0,0.01120202878632659,0.024235437195242016,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,16,0.0,0.006468293576392893,0.015554789805946713,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,17,0.0,0.006295896103271081,0.018750836631326484,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,18,0.0,0.003162765467642492,0.009390717304350371,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,19,0.0,0.009426813321552485,0.02426892916196888,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,20,0.0,0.003150597717257231,0.006727919124110525,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,21,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,22,0.0,0.004730701071329113,0.010696234480539024,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,23,0.0014169791565163956,0.006423752141377026,0.011455557431704788,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,24,0.0,0.003309800764707882,0.009828701371428215,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,25,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,26,0.0,0.0016330647259519269,0.00484155272405684,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,27,0.0,0.0015851279487477663,0.004699213752239473,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,28,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,29,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,30,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,31,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,32,0.0,0.0016330647259519269,0.00484155272405684,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,33,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,34,0.0,0.0016590016147748356,0.00491857285655084,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,35,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,36,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,37,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,38,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,39,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,40,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,41,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,42,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,43,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,44,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,45,0.0,0.0015851279487477663,0.004699213752239473,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,46,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,47,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,48,0.0,0.0016330647259519269,0.00484155272405684,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,49,0.0,0.0015851279487477663,0.004699213752239473,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,50,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,51,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegN,16591133,52,0.0,0.0,0.0,2017,Regional Norte,Regional,sragflu,incidência
RegS,96508948,1,0.0028098941747352643,0.00717491618924427,0.01832076908288892,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,2,0.0016443248987050266,0.004945057532441934,0.014871509893463834,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,3,0.0028167899410833147,0.0061896218711320295,0.013601091919854594,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,4,0.0017065184284612211,0.004100379119769407,0.00985228676434595,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,5,0.0024073085555544552,0.005053805095014779,0.010609751657911051,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,6,0.0,0.0057198452879760895,0.012412946475467423,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,7,0.0026207820477881865,0.005812701231026093,0.012892142492233293,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,8,0.0045330784472589905,0.00717491618924427,0.011356393435857594,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,9,0.0019079796469732328,0.005592954724342221,0.016394903686821567,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,10,0.005218185336458714,0.01072735118218288,0.022052889264369442,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,11,0.003074705882173196,0.008565090892540617,0.023859446987375254,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,12,0.004845794803978514,0.010758044918387765,0.023883704355584186,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,13,0.002575000131211029,0.007291619762039455,0.02064765671649088,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,14,0.0030489333949793684,0.008038286521918066,0.02119234559693845,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,15,0.0021156971428976786,0.008826486458387683,0.036823258688811776,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,16,0.006751608566758225,0.010660677031802462,0.016833030773727074,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,17,0.01160392522261954,0.017489772714644188,0.02636109279760236,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,18,0.008113693337245015,0.017493201073666947,0.037715510197930166,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,19,0.010055915348376082,0.02447423700039053,0.05956576363264781,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,20,0.008540924499969856,0.022459301216654598,0.05905920502425738,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,21,0.007558540467068962,0.01860695579427997,0.04580498119163273,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,22,0.010436520478700265,0.020729282907699653,0.04117302991398557,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,23,0.016125892009864386,0.029370822473232607,0.053494418307307036,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,24,0.014968057374670826,0.02733911702813704,0.049934824618121834,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,25,0.01505004911594105,0.028218422263548294,0.0529087545767872,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,26,0.015079646212624118,0.026608947145111514,0.04695309546311483,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,27,0.01565396042685036,0.02681018336568294,0.04591719363673929,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,28,0.018958574481821287,0.028737534006535143,0.04356054626199024,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,29,0.01159290613621019,0.02174368527584282,0.04078251335945531,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,30,0.009275303085060223,0.019603814834495692,0.04143363861437612,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,31,0.005717268568551565,0.013376792830324823,0.031297915128510836,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,32,0.0047342813373495215,0.010957628121778355,0.025361740357071515,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,33,0.0062076692367647405,0.01373778292232858,0.030402180339006244,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,34,0.003080485992850209,0.009424509045172672,0.02883355774014082,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,35,0.0018970031569433441,0.006556814643754017,0.022663018833252845,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,36,0.005518554056973476,0.011107406988842662,0.022356307239554837,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,37,0.004099235431786965,0.009454803582538914,0.0218073131616697,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,38,0.003393199109069537,0.008432258552392024,0.02095455704451303,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,39,0.003700491675676028,0.007909632424903444,0.01690647907906851,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,40,0.002093470285228714,0.005661592775870352,0.015311243243314268,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,41,0.002225512854195501,0.005812701231026093,0.015181891912004288,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,42,0.003147222025705308,0.0071471597069601486,0.016230787488006018,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,43,0.0040437213264341906,0.006849942614563491,0.011603597289477194,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,44,0.004799583550080317,0.006961360330879107,0.010096821349328593,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,45,0.004579922514406415,0.006010020976828575,0.007886673197701666,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,46,0.0016738476715647268,0.004566628409708997,0.012458777095807495,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,47,0.003748157121861758,0.0047513387680420864,0.006023018607471371,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,48,0.0016146766081851375,0.003740234248075934,0.008663872480449126,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,49,0.004520088072749883,0.006432811356996379,0.009154923817563276,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,50,0.0034928072324090873,0.004249726587788883,0.005170676441397293,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,51,0.003504552465455511,0.00549731341488536,0.008623199418288797,2017,Regional Sul,Regional,sragflu,incidência
RegS,96508948,52,0.001316225386077809,0.0025680038715676532,0.005010269482825953,2017,Regional Sul,Regional,sragflu,incidência
S,29843748,1,0.002079880937035304,0.009084707722733213,0.03968107642023528,2017,Região Sul,Região,sragflu,incidência
S,29843748,2,0.0,0.010538281251552872,0.02691706192544885,2017,Região Sul,Região,sragflu,incidência
S,29843748,3,0.0,0.01142204593677798,0.025233436428672373,2017,Região Sul,Região,sragflu,incidência
S,29843748,4,0.0,0.012263813845583059,0.03211813282147236,2017,Região Sul,Região,sragflu,incidência
S,29843748,5,0.0,0.01142552889324544,0.02740821876531485,2017,Região Sul,Região,sragflu,incidência
S,29843748,6,0.0,0.012293351265253216,0.02999431577425593,2017,Região Sul,Região,sragflu,incidência
S,29843748,7,0.0,0.014937979345312604,0.03481707888495933,2017,Região Sul,Região,sragflu,incidência
S,29843748,8,0.0,0.012307959677408277,0.03046191125363173,2017,Região Sul,Região,sragflu,incidência
S,29843748,9,0.0,0.0199493557941306,0.05545596368312911,2017,Região Sul,Região,sragflu,incidência
S,29843748,10,0.004367517396055375,0.014517833633369328,0.0482579631157392,2017,Região Sul,Região,sragflu,incidência
S,29843748,11,0.002395788586818596,0.011245465577009865,0.05278449723798149,2017,Região Sul,Região,sragflu,incidência
S,29843748,12,0.0,0.0242661065456522,0.06406947302612087,2017,Região Sul,Região,sragflu,incidência
S,29843748,13,0.002209685664177233,0.00854470604717867,0.03304180436898359,2017,Região Sul,Região,sragflu,incidência
S,29843748,14,0.0,0.01313822863130354,0.03256511318779532,2017,Região Sul,Região,sragflu,incidência
S,29843748,15,0.0031097454476091205,0.01220799425955008,0.047925184344522816,2017,Região Sul,Região,sragflu,incidência
S,29843748,16,0.004153798043020643,0.011003486128157963,0.02914843372705664,2017,Região Sul,Região,sragflu,incidência
S,29843748,17,0.011563001907873923,0.02078328235865519,0.037355768773630615,2017,Região Sul,Região,sragflu,incidência
S,29843748,18,0.012743621188009991,0.024415988519100155,0.046779521030154085,2017,Região Sul,Região,sragflu,incidência
S,29843748,19,0.013517417960235359,0.030157597076137393,0.06728212918192665,2017,Região Sul,Região,sragflu,incidência
S,29843748,20,0.016486047926370234,0.030939199857884955,0.05806328430690815,2017,Região Sul,Região,sragflu,incidência
S,29843748,21,0.01281846271429616,0.023495400060789942,0.04306552480750258,2017,Região Sul,Região,sragflu,incidência
S,29843748,22,0.018458988118475683,0.03477849126091505,0.06552598910743689,2017,Região Sul,Região,sragflu,incidência
S,29843748,23,0.02456689260577975,0.04975899348082365,0.10078431456333807,2017,Região Sul,Região,sragflu,incidência
S,29843748,24,0.026209120907655467,0.055449128057387394,0.11731052762729174,2017,Região Sul,Região,sragflu,incidência
S,29843748,25,0.018128401848722397,0.05009363905768382,0.13842216732515533,2017,Região Sul,Região,sragflu,incidência
S,29843748,26,0.0395251226893645,0.0635465527483728,0.102167029257276,2017,Região Sul,Região,sragflu,incidência
S,29843748,27,0.026189627459381942,0.05706833992353785,0.12435440048467655,2017,Região Sul,Região,sragflu,incidência
S,29843748,28,0.043932287048025175,0.07124572556982789,0.11554038619529143,2017,Região Sul,Região,sragflu,incidência
S,29843748,29,0.015566317314868643,0.04414232879635175,0.1251770185684197,2017,Região Sul,Região,sragflu,incidência
S,29843748,30,0.020014850854169774,0.048422464617381374,0.1171497652770699,2017,Região Sul,Região,sragflu,incidência
S,29843748,31,0.01595916618653815,0.03407076223111611,0.07273668470151139,2017,Região Sul,Região,sragflu,incidência
S,29843748,32,0.004157500732578226,0.01684694765826344,0.06826689005157686,2017,Região Sul,Região,sragflu,incidência
S,29843748,33,0.005076219527306207,0.01947771773414795,0.07473701365560667,2017,Região Sul,Região,sragflu,incidência
S,29843748,34,0.005085105556710739,0.016673974285040614,0.054673676948808855,2017,Região Sul,Região,sragflu,incidência
S,29843748,35,0.004191445052044942,0.015501997174283131,0.057333905945930914,2017,Região Sul,Região,sragflu,incidência
S,29843748,36,0.0082748871176217,0.020034510021285302,0.048505990001751605,2017,Região Sul,Região,sragflu,incidência
S,29843748,37,0.004337582996245688,0.012777315773542224,0.037638426404317166,2017,Região Sul,Região,sragflu,incidência
S,29843748,38,0.004277280157110422,0.012985145156098636,0.03942084421209889,2017,Região Sul,Região,sragflu,incidência
S,29843748,39,0.0039666419510708435,0.009181884194568994,0.021253997311180616,2017,Região Sul,Região,sragflu,incidência
S,29843748,40,0.0,0.011147128933755246,0.023294993698923072,2017,Região Sul,Região,sragflu,incidência
